allfunds_id,isin,name_last,n_obs,start_date,end_date,ann_return,ann_vol,sharpe,sortino,max_drawdown,ret_skew,ret_kurt,alpha_daily,beta_mkt,beta_smb,beta_hml,beta_wml,asia_name_flag,japan_name_flag,pacific_name_flag,beta_rank,sharpe_rank,drawdown_quality,asia_thesis_score,asia_aligned_flag
160271,LU0799828818,"NN (L) EM HIGH DVD ""X"" (USD) AC",1398,2016-01-06,2021-07-15,0.12241443539130703,0.17260633481046828,0.6118688417592458,0.7402853283835245,-0.39390724461958304,-0.9324076700944788,11.397797811507134,3.464924626095034e-05,0.963263749311921,0.07546359292403314,0.17061482799103597,0.21235481984241825,0,0,0,0.9416393985834404,0.6562564718551961,0.13088679948639356,0.7486807770368223,1
376006,IE0032149506,"BARINGS GLOBAL EMERGI ""A"" (GBP) D",1361,2016-01-06,2021-07-16,0.14626169619355323,0.17375029088755717,0.729377510071071,0.9861933534892026,-0.2558207217694991,-0.4732562898678662,3.417441350083968,0.0002370609964015021,0.7554985377339968,0.10657278210996897,0.17237599149457214,0.12348212605458134,0,0,0,0.7996520730646565,0.7654392577558713,0.5165058194921923,0.7486269312015905,1
282853,GB00BW9HL132,"ARTEMIS SMARTGARP GLO ""I"" (GBP) A",1359,2016-02-23,2021-07-16,0.1625092101041492,0.16394886647481313,0.8567560906412143,1.0563437475453115,-0.279625848099598,-1.070394397462646,9.178804345353614,0.00022374835799482138,0.7219103113863121,0.10425512442252594,0.2181490127476684,0.18355388464169714,0,0,0,0.7720250176034461,0.8612020047218656,0.4670919106987533,0.7485792983473472,1
202547,IE00B4VVWP88,"POLAR CAP EMERG MRKT DOME ""R"" (USD)",1339,2016-01-06,2021-06-08,0.10639687570886958,0.14565051794452843,0.625196924779184,0.7074897439108475,-0.38520801232665514,-1.4709312168273665,12.488213235022034,8.566721650430444e-05,0.9437198878946497,0.3467382986972058,0.26961467377235027,0.04914964632372331,0,0,0,0.9315329495091745,0.6697179306631321,0.14807604688729653,0.7485606594043822,1
265375,LU1187999765,"GS GLB EQ PTN PORF ""BS"" (USDHDG) INC",1335,2016-01-06,2021-07-15,0.15858924439202182,0.15795769319200095,0.8698064169103854,1.048936082755801,-0.32290184921763865,-0.5411151835946933,8.190324267301968,0.00036426817648448225,0.7560462579005434,0.26071780563183794,-0.05032989336287419,-0.0048826483550522505,0,0,0,0.8001905314169738,0.8698587582321998,0.33976722031230583,0.7485440914550802,1
58810,LU0333810934,"GS INDIA EQUITY PORTF ""I"" (USD) D",1303,2016-01-06,2021-07-15,0.16118824086558647,0.19748023690753608,0.7070315369208978,0.7995180813021197,-0.4575757575757585,-1.3622994054248918,19.024965820076094,0.00032890944528937976,0.9346402295822802,0.49851720555479434,0.24958253304246397,0.13843807095582736,0,0,0,0.9261069461127449,0.7454334589736156,0.04340802717143685,0.7485337364867662,1
94181,LU0628613555,"BGF ASIA PACIFIC EQUI ""D2"" (USD)",1376,2016-01-06,2021-07-16,0.10714388323364954,0.16241372076237356,0.5661545824372842,0.6790507171093381,-0.4153153153153145,-0.9592961472898054,9.642522355692613,3.5660055571754135e-05,1.0337448333138601,0.16691604575361177,0.22645122499243622,0.11934044185802054,1,0,1,0.9695978130306921,0.6122271465849315,0.09141366027419956,0.748527523505778,1
56586,LU0360479090,"LATIN AMERICAN EQUITY ""Z"" ACC",1384,2016-01-06,2021-07-15,0.6997161686533575,0.9470204311662656,0.5503254059955262,0.6802269124608258,-0.5450511286899479,0.609475878126052,5.704849271500887,0.0017552129688811762,1.3368438893458692,0.406574440735433,-0.48088573053936784,-0.04230806105393117,0,0,0,0.9968935095058609,0.5960733960154082,0.009070952242886137,0.7485150975438014,1
155742,LU0611395673,"EMERGING MARKETS EQUI ""A"" (USD)",1365,2016-01-06,2021-07-15,0.1422183845628473,0.18747195049246768,0.6567941937667056,0.8041390170657131,-0.39121756487025927,-0.9025669570805754,9.878003545041858,0.00013869670020278996,0.9258107230468221,0.04737650977100819,0.08891095823355159,0.23651919806719965,0,0,0,0.9215507600546742,0.7001615375056952,0.13693410098165099,0.7485109555564758,1
12528,LU1342916647,"BNP ASIA EX-JAPAN EQ ""I"" (USD) ACC",1248,2016-06-17,2021-07-15,0.1561488315848798,0.16723462844371972,0.8038667940280971,1.0150671639464053,-0.3128211555332746,-0.761940842374047,6.420874238757987,0.00018356531679107507,0.8804047491624258,0.11418432560651524,0.12778178479319646,0.23261887720350047,1,1,0,0.8928053680155739,0.8254980739758936,0.3760924491571056,0.7484716066768834,1
