allfunds_id,ann_return,ann_vol,sharpe,sortino,max_drawdown,ret_skew,ret_kurt,beta_mkt,beta_smb,beta_hml,beta_wml
74168,-0.7940355237632105,-0.4735870729959154,-0.013366370311801698,2.252782465488825e-05,-0.017040761292973227,0.4410370702925245,0.01768435230090292,-0.2668054202391909,0.8034488324039525,0.3811690552411842,-0.595381496921217
75951,-0.5292405058477766,-0.9398321685943721,0.04180461904565154,0.02509048847683228,1.2454879958062814,0.40616261685940347,-0.11876837337726182,-1.1622781762750158,-0.08860057892120507,0.3375668644780362,-0.06712300810638347
75952,-0.8282850777073497,-0.8374072769436138,-0.026513832409620124,-0.004463207215922642,1.0776824041825914,-1.0610680909410584,0.2643355893935594,-1.1824135556553048,-0.11322391982161867,0.24933952223998956,-0.08622295117547964
75955,-0.3193525447686982,-0.9416506774422434,0.09275303060433915,0.04842198711143281,1.2696439516195372,0.4266510895335572,-0.1392360884713643,-1.1588274726901142,-0.08755474048775076,0.3365591036649678,-0.07436142203761961
75956,-0.7220257845763339,-0.9263110009861837,-0.00546066915936441,0.003256534096190558,1.1335553727191772,0.3735050002459443,-0.1807868005302432,-1.155140923828326,-0.1040538317663814,0.33149074230750863,-0.06532349235992709
76118,-0.31557914325029807,0.3899626398125029,0.018935304466102205,0.01480505700623657,-0.5111358454724901,0.07975756808882309,-0.17907239346324177,0.40098863592044115,-0.7239601454969965,-0.20553931701131659,0.10038174063543126
76119,-0.2179186814991284,0.3904538964468601,0.02446024071330616,0.017512956253045248,-0.5063721246967849,0.07994653354721629,-0.1776554590486189,0.39938021985023153,-0.7297132434745136,-0.2025009373615295,0.12053095419443041
77027,-0.26515926188773836,0.4143872625218657,0.021430253403672488,0.01616343482713443,-0.5072455832189888,0.14343979928019396,-0.1886518732134025,0.392480634210094,-0.7871409956677997,-0.16903689077744968,0.18660617865049592
77119,-0.5232426181475709,0.4058384560823607,0.006905573504128637,0.00910312872281356,-0.5072375319425323,0.0874990674286636,-0.1927367567333056,0.40438025238811753,-0.7271024510031752,-0.2148821122051002,0.18185628962342806
77121,-0.19195142640565976,0.39053962805340037,0.0259211884160633,0.01820535088380738,-0.5055007535028442,0.07987868308885097,-0.17763983440237543,0.3994765839743879,-0.7300279930291518,-0.20253545465710307,0.1206521336919752
77982,0.17586696525915685,0.3908551058358025,0.04623557172114723,0.02781858286547586,-0.5318245728393266,0.12224457068524512,-0.1966159557584311,0.3488420680601364,-0.8214095104133213,-0.7840244193588037,0.6295980171722686
78002,-0.8457413024993513,-1.0407690047977776,-0.046423378816415686,-0.012249338735201109,1.2258129522469954,-0.969711566898221,1.1072561912566792,-1.2350005103366823,-0.37300262319910993,0.050931757248262835,0.02496258824392526
78006,-0.3638588377685072,-0.4709226218902121,0.03618644990687424,0.02225981515678946,0.38958757985925285,-0.05015985751696513,-0.20099151024117098,-0.28326948552060294,-0.593220461054809,-0.37924609281688093,0.06857010060690338
78007,-0.5437137371348395,-0.7676058915808436,0.025881319966997784,0.017123650659741866,0.7649937495606632,-0.33977371090904507,-0.08676955527774002,-0.6033376528154852,-0.45393243119756965,-0.17536721160015392,-0.0560622527413352
