allfunds_id,isin,name_last,n_obs,start_date,end_date,ann_return,ann_vol,sharpe,sortino,max_drawdown,ret_skew,ret_kurt,alpha_daily,beta_mkt,beta_smb,beta_hml,beta_wml,asia_name_flag,japan_name_flag,pacific_name_flag
271061,LU1253541814,"AMUNDI FUNDS MULTI-AS ""F2"" (EUR) A",1376,2016-01-06,2021-07-15,0.012034737869623946,0.038324911601966064,0.055062702664347866,0.0528358290083108,-0.14935254600330983,-3.955663243784364,47.343163038132275,-3.446379854792503e-05,0.18375437859021745,0.06608906921830679,-0.012920690257550214,0.009416474792917373,0,0,0
274334,LU1291158233,"CPR INVEST GLOBAL SIL ""A"" (EUR)",1332,2016-01-06,2021-07-15,0.07850293985050016,0.1603443539943104,0.4098028318964276,0.4665966028097158,-0.33186658013535975,-1.2260539205504715,17.999665444583577,7.139703948440528e-05,0.44071482261283856,-0.1906266740807895,-0.2502285684566485,0.10933068827082036,0,0,0
274474,LU1165177285,"NN (L) GLOBAL CONV OPPORT ""I"" (EURHDG)",1410,2016-01-06,2021-07-15,0.042723804586865644,0.07089976434603293,0.4509785562266612,0.5792049536214915,-0.16651819365449216,-0.36226513129479576,6.188710973769128,2.2950117690583745e-05,0.29484359399778737,0.10965069123753682,-0.027784755162874535,0.05711507867912145,0,0,0
274475,LU1165177103,"NN (L) GLOBAL CONV OPPORT ""P"" (EURHDG)",1349,2016-01-06,2021-07-15,0.0372126730800213,0.07679172271994078,0.3415472764534949,0.4630021718070232,-0.16707510451203667,1.3745839812238612,27.194636798868938,1.4560254160885271e-05,0.28486787681060305,0.11895997521811841,-0.014279086960020598,0.06519934553490092,0,0,0
278943,LU1001145348,"NN (L) EURO HD ""P"" (USDHDG) ACC",1409,2016-01-06,2021-07-15,0.11422891578263061,0.18030524339093787,0.5452603079413336,0.6250759648599382,-0.38715964140542347,-1.3595389580530262,17.172202562629867,0.00015633603385458743,0.6887660467084143,-0.005761943802869673,-0.09230625717954766,-0.04823392813800055,0,0,0
279220,LU0250185831,"NN (L) EURO INCOME ""P"" (EUR) D",1411,2016-01-06,2021-07-15,-0.007206310969487761,0.17376255028544632,-0.09835743133599997,-0.10517230761756217,-0.48548611991380375,-1.9308613503682321,24.673443421075014,-0.0003069050599499284,0.6689330199286474,0.05149921446811849,-0.0625366455945742,0.045608771542482794,0,0,0
279569,LU0752743947,"AMUNDI FD GB M BD & C LV ""FHU"" (USDHDG)",436,2016-01-06,2017-10-02,0.007280876621400978,0.009286233687286061,0.7812212854081015,1.2337947823945363,-0.008831321754489196,0.025193130204385673,1.7536222035318243,1.4442634025157884e-05,0.024363630625757023,-0.005189493403429074,0.0035176483524595025,-0.00815335316527982,0,0,0
279663,LU0987205704,"AMUNDI MSCI EMU ESG L ""RHG"" (GBPHDG)",1358,2016-01-06,2021-07-15,0.10044408941075056,0.18449707639517207,0.4657746272675422,0.5285760625761909,-0.38565406402318547,-1.3445111217828118,16.422588412157783,0.0001304822936772763,0.6705065971564464,-0.04633872736346066,-0.14747878751486312,-0.05475552460825961,0,0,0
279664,LU0987205886,"AMUNDI MSCI EMU ESG L ""RHG"" (GBPHDG) D",1358,2016-01-06,2021-07-15,0.07598583751945487,0.18591027587497547,0.34129369315570895,0.3877096177139075,-0.3855074660804976,-1.3214397517946634,15.855106485461867,4.381912954134311e-05,0.6703858680049309,-0.027564719308314885,-0.15052794741697648,-0.05035579072094716,0,0,0
279665,LU0987206934,"AMUNDI INDEX MSCI NA ""RHG"" (GBPHDG) ACC",1288,2016-04-12,2021-07-15,0.17523199356370833,0.18800861662562546,0.8043567751679179,0.851692515202563,-0.3525534405223928,-1.127005470532547,23.616881794022493,0.00033648957100450576,0.5759978190253692,-0.11421019918596498,-0.31596779950964266,0.14406803776413374,0,0,0
